uid,gender
11218,0
79552,0
98044,0
121640,1
52685,0
70924,0
69610,0
75769,0
58716,0
88382,0
126110,0
124519,0
111227,1
41445,0
53147,0
56895,0
17150,0
70394,1
92893,1
42423,0
81260,2
5620,0
40158,0
30796,1
51403,0
65518,2
54543,0
7421,0
107463,0
74756,0
5089,0
42656,1
58168,0
128049,0
48293,0
26565,2
117908,0
54193,0
126615,0
77217,0
47033,0
115711,0
1870,0
13647,2
121890,1
115844,0
10025,0
15910,0
66318,1
122328,0
101579,0
101337,0
98282,0
46299,0
74473,0
28322,2
54095,1
36469,1
29488,0
19857,0
1031,0
84954,0
12695,1
78247,1
78492,0
107503,1
16658,0
21551,0
69928,1
42258,0
122683,0
24336,0
20990,1
75760,1
108354,0
52831,1
108268,0
473,1
41672,0
25628,0
4915,0
33606,0
13006,0
38607,2
81400,1
5508,0
17086,0
79450,0
31523,1
59572,0
88016,0
80101,2
46814,0
57341,1
8252,1
121759,0
99612,0
81274,1
61792,2
25063,0
79030,0
287,1
62807,0
58074,2
32373,1
55510,2
23336,0
124249,2
128201,0
43474,0
78960,0
120934,0
37097,2
76851,0
104233,0
128574,0
129162,0
25032,0
107964,2
51618,2
126639,0
38636,0
28670,1
60941,0
45812,1
23207,0
110839,0
79365,1
13826,0
90258,0
60491,0
89986,0
61539,0
20028,0
27570,0
131739,1
80284,0
93152,0
120469,0
11892,0
13892,0
4960,0
6763,0
91235,0
128577,0
88434,0
68548,0
119233,0
2091,0
31027,0
88769,1
64969,2
77226,0
20998,0
63558,1
95228,0
123773,2
88792,1
91839,0
84768,0
32010,1
97302,1
674,0
44284,0
31286,0
19951,1
23268,0
41119,0
58780,0
57417,2
50638,0
40929,1
282,1
1614,0
125255,1
35904,0
94568,2
91652,2
122901,0
34133,0
5427,0
83400,0
113278,0
127710,1
85335,0
128206,2
21417,0
2016,0
73664,0
117209,0
51329,2
119746,0
47066,1
45254,1
85161,2
21482,0
64427,0
128605,0
121990,0
68267,0
70028,0
75371,0
84775,1
103580,1
16992,0
109731,0
89078,0
93692,1
21617,0
115285,0
117839,0
101662,1
6894,0
89141,0
38140,1
47377,1
93352,0
69683,0
80721,1
59747,2
40693,1
37443,0
6621,0
56660,1
2323,0
52610,0
17156,0
78620,1
91923,0
50751,0
9844,0
15160,1
105059,0
90686,2
46547,2
124806,0
33939,0
109583,0
32315,0
49301,0
81324,0
87059,0
89657,1
48517,0
54354,0
72334,0
69408,0
48205,0
94885,0
2424,0
92286,1
102636,1
128122,1
81499,0
73310,0
10325,0
1979,0
23227,0
101531,1
7265,0
82797,1
41022,1
123122,0
117222,1
12407,0
80670,2
24335,0
91581,0
20033,0
45401,0
66329,0
11313,0
89367,0
62022,0
59767,0
95618,0
79854,0
66367,0
51616,0
69858,0
72292,0
81211,0
129686,0
109218,0
98886,0
73792,1
54502,1
58395,1
13379,1
91942,0
114770,0
101163,0
129536,0
37389,0
34529,1
6032,0
61383,0
96517,0
47815,0
84353,1
117621,0
33730,1
34675,0
124078,0
65153,2
65475,1
113521,1
97080,1
2715,2
61119,1
30733,0
97978,1
76886,0
89565,0
14594,0
11498,0
397,2
8679,2
27859,0
19624,2
112866,0
88417,0
8009,0
24649,1
126035,0
123827,0
5839,0
86495,0
124867,0
99002,0
118676,1
127355,0
75115,1
79279,1
98847,0
35956,0
117849,0
87110,0
3208,0
106204,1
79724,0
39136,1
8293,1
26522,2
11631,0
94513,0
129949,0
90272,1
75244,0
101455,0
16071,2
33446,0
75261,0
82102,0
49794,0
118599,0
71377,2
100635,1
57464,0
18867,0
50911,0
42869,0
110523,0
58059,1
93332,2
76702,1
104153,2
56026,0
9084,0
16317,2
118092,0
55660,1
38742,0
84911,0
33551,0
114769,0
105280,0
10310,0
60163,0
81283,1
78077,2
87340,1
17539,0
1368,1
86210,0
76780,0
5216,0
83223,0
33097,0
65370,0
53118,0
113181,0
122955,0
15838,0
86646,1
96334,0
21978,0
14656,1
53472,0
50473,0
43257,1
92197,0
127058,0
67421,0
63993,0
67910,2
25892,0
126159,0
71828,0
41153,1
56622,0
86020,1
403,0
85091,0
85278,0
108431,2
54464,0
57243,2
72114,0
86710,1
60596,1
78787,0
85391,0
73110,0
60593,0
108249,0
74889,0
7921,0
60128,0
100073,2
39924,0
115018,0
96512,0
17395,0
56811,0
71459,1
10775,1
45854,0
3743,0
4288,0
104741,0
96401,0
2441,0
110859,0
90250,0
103804,0
33987,0
36979,0
121511,0
65903,0
57730,1
60529,2
1557,1
79813,1
58945,0
119080,0
79849,0
87679,0
29270,0
7230,2
118678,0
46417,0
17091,0
87472,0
58129,0
126733,2
114384,0
130233,0
2892,1
41574,1
84240,2
14229,0
82553,2
81080,0
124318,0
67473,1
112959,0
48573,0
115504,0
6848,0
68351,0
78627,0
121515,2
102402,0
22135,0
122033,1
39802,0
129121,1
46392,0
66003,0
113182,0
89027,0
110567,0
15642,0
101822,1
32286,2
1496,2
81358,0
34101,1
45517,0
47439,0
32601,0
17200,1
52485,0
77827,0
112498,0
83280,0
109143,0
13092,1
25559,0
101013,0
88098,0
129274,2
64906,1
127489,0
88255,1
55772,1
5493,0
81864,0
17794,1
55602,0
52614,0
35993,2
103047,1
7677,0
99053,0
63092,0
37839,0
26265,0
47088,1
20487,0
7483,0
56902,0
92248,0
96619,0
78440,2
42835,0
89620,0
75416,0
19641,2
93273,0
3281,1
71085,1
74126,2
27555,2
60335,0
116789,1
73946,0
27719,1
72933,0
2109,0
115872,2
56815,0
57463,1
43635,0
126994,0
123768,0
26357,0
57346,1
70696,0
10481,0
74487,0
93810,0
84405,0
22250,1
21606,0
8347,0
65607,0
6687,2
77963,0
115349,0
6212,0
44540,0
23909,1
38606,0
88060,1
11174,0
73833,1
18065,0
94967,1
31616,0
73259,1
58574,0
41967,0
28368,0
83636,0
112860,1
34865,2
70441,0
13995,1
30749,0
74516,1
73526,0
10254,0
84516,0
48334,1
89660,0
112605,0
57031,1
92155,0
50484,0
69090,0
90433,2
57273,0
84034,1
71028,0
4051,1
111563,0
68815,1
6316,1
103348,0
115550,1
25303,0
108943,0
130101,0
70143,0
81618,0
53348,0
83643,0
55349,0
68400,2
8278,0
14129,1
111749,0
70771,1
90673,0
21439,0
42452,0
119155,0
30755,0
128092,1
103559,1
45932,1
98287,1
74222,0
13068,0
24018,2
73154,0
100188,0
127534,0
5074,0
3213,0
71854,0
51239,0
46893,0
92956,2
24309,0
129632,1
35233,0
70778,0
96319,0
48097,1
29246,1
110728,0
41321,1
113300,0
112415,2
81271,0
33453,1
14120,0
19139,0
123872,1
11383,1
33593,0
6724,0
85521,0
9566,0
28172,0
47467,0
17494,2
112353,0
36099,0
52801,0
109396,0
21288,0
39323,1
121076,0
36612,0
64367,1
87003,0
16515,0
128389,0
85954,0
576,0
73103,0
117335,0
93080,0
111721,0
52419,0
97977,0
88965,0
126738,0
91875,2
45191,0
59267,0
63050,0
76711,0
111299,0
125848,0
82176,0
113628,0
4550,0
40246,0
23812,0
34361,0
24331,0
90824,0
52339,0
30606,1
28269,1
68199,0
19680,1
60064,0
23722,1
25609,2
57074,0
3917,1
51837,0
108884,0
113323,1
1903,0
34411,0
95580,2
68403,0
89022,0
606,0
113417,0
15003,1
1754,0
110910,0
47085,0
48960,0
97432,0
127684,1
108957,0
84901,2
45718,0
115236,0
34847,0
15269,0
24885,0
44757,1
5612,2
25819,0
28587,1
57606,1
98473,0
110854,1
37996,0
117686,0
41243,0
43483,0
124765,0
110371,0
55298,0
5027,1
59373,0
69644,1
58950,0
17362,0
19328,0
11208,1
80656,2
75981,0
60290,0
50415,0
33138,0
38044,0
13970,1
121912,0
1153,0
21097,0
72751,0
117194,0
69668,2
21169,0
3576,0
39775,1
75565,0
64221,0
75486,2
26788,0
99826,0
66755,0
22882,0
114006,0
32532,0
50209,2
687,0
119742,0
111861,0
125746,0
1965,0
10212,0
105384,0
64682,0
46748,2
123962,1
101364,0
109225,1
107381,0
66906,0
63390,0
97114,0
24100,0
16787,0
12887,1
129997,0
8438,0
7304,0
96328,0
69781,0
76246,0
131405,0
129152,0
16505,1
106709,2
66920,1
29243,1
74665,0
100552,1
2581,0
127303,0
96005,0
104640,0
34243,0
111139,0
117543,0
62251,1
98152,2
20920,0
99066,1
116308,0
89862,1
93215,0
77396,1
72747,1
62952,2
78644,0
32287,1
65317,0
75640,0
53912,1
40237,0
114913,0
56032,0
129028,2
11884,1
11755,1
40307,2
63674,0
79979,0
54449,0
42248,0
27681,1
113639,2
65332,0
129936,0
51841,0
83587,0
114486,0
18604,0
94963,1
114718,1
42820,1
30046,0
75827,0
33340,1
17420,0
2686,0
844,0
128481,0
57307,0
64768,1
46367,1
33948,0
10181,0
73300,1
123912,0
38315,1
125643,0
83970,1
105478,0
16766,0
22297,1
87689,2
38074,1
78064,1
23839,0
73353,0
62111,2
98049,0
54674,2
108348,0
94921,0
26299,1
18406,0
92983,0
33268,0
30344,1
128460,0
101849,0
79709,1
103556,2
73587,0
125947,0
2684,0
84082,0
84541,0
54550,0
55060,1
54186,2
78948,0
79923,0
52995,2
120626,0
50680,1
126680,0
46308,0
86295,0
52661,1
97150,0
71405,0
92547,0
13999,0
43828,0
126540,0
25639,0
48503,1
75204,0
64617,0
91176,0
20282,1
23417,2
89161,0
36850,1
20482,0
9878,0
61140,0
66697,0
90131,1
14510,2
71004,0
75015,2
92700,0
92077,1
90671,0
94188,0
79686,0
82551,0
57852,0
110146,0
8173,0
100605,1
27192,1
4213,0
31148,0
29701,0
34430,0
82031,0
127911,0
92565,2
14101,1
16360,1
90142,0
76744,0
9754,0
57124,0
19626,0
105154,0
45034,0
69366,0
830,0
15632,0
60958,0
108815,0
278,0
129375,0
50743,0
24657,1
11813,0
3257,0
110456,0
27597,0
125155,0
107824,0
86663,1
18162,1
78637,0
48673,0
116463,0
54075,0
35274,1
25117,0
124180,0
87439,0
39469,1
62429,0
77897,0
110506,0
121187,0
120163,0
99460,0
33684,2
116534,0
32588,0
89352,2
114621,0
6305,0
94196,0
116703,0
80735,0
74091,0
111450,1
35717,1
2989,2
68756,0
91090,1
26523,0
42547,0
98601,0
129985,0
47462,0
76349,0
82071,0
10111,0
10273,2
40807,0
98279,1
82134,0
45594,0
15687,1
104913,0
89347,0
36197,0
6678,2
124277,0
57565,0
74209,1
3928,0
103600,0
106545,0
30459,0
39050,0
74227,1
116125,0
119738,1
34741,0
59996,0
58570,0
28123,2
91899,2
35519,0
105669,1
44213,0
50423,0
103048,0
1012,0
72487,1
65691,2
102728,0
64935,1
81470,0
45515,1
24645,0
127024,0
86186,0
51929,0
70010,1
29776,0
557,0
88747,1
63183,0
31093,0
76882,2
745,0
18069,0
30552,0
26601,0
62657,0
105430,0
25800,1
56469,0
77684,0
92068,0
116216,1
27522,2
85052,0
34149,0
11675,0
39436,0
70360,2
9684,0
113598,0
96664,1
31172,0
16426,0
108635,0
128030,0
37583,1
44487,0
18287,0
77281,1
41141,1
90449,0
51402,0
41405,0
38982,1
94803,0
106247,0
29921,2
53796,0
86569,0
87308,1
22166,0
35955,1
44613,1
14344,0
127798,0
20987,0
70931,2
55305,2
32395,0
22628,0
99715,1
71708,1
116572,0
48719,2
26867,0
86024,0
3138,0
98848,0
10494,0
3874,1
13723,0
117255,0
91430,0
126933,0
123831,0
106237,1
78323,1
121815,0
67422,0
821,0
121184,0
21746,0
8387,0
124151,2
66983,0
71560,1
100982,0
68839,0
67019,0
104972,1
108000,0
131699,0
54320,0
98119,0
45445,0
73879,0
65471,0
58294,0
35373,0
122418,0
1568,0
26069,1
75527,2
22571,0
95267,0
75322,0
118326,0
91212,0
121605,0
17865,1
60877,0
85630,1
116614,0
115110,0
63367,0
55996,0
50007,2
47675,0
56742,0
52732,0
127361,0
81035,2
55056,2
70434,0
128947,0
34803,2
131162,0
50670,2
112370,0
124605,0
18112,1
117940,0
62678,0
34108,0
104283,0
83205,1
25244,1
15600,0
90464,0
126664,2
129038,0
97530,0
70176,0
51148,1
67320,0
68688,1
60254,0
26507,0
92311,0
47969,1
92247,0
70504,0
86061,0
85960,1
96968,0
18262,0
66181,1
105609,0
99163,1
62040,1
13032,0
70346,0
104581,0
104228,1
89087,1
14085,0
84289,0
97777,0
26639,0
106370,0
48181,1
54206,1
50078,0
25655,0
115029,1
107354,0
122231,1
90590,0
113765,0
122310,1
24374,0
117175,0
76731,0
35387,0
81200,0
3142,2
129642,0
108745,1
32521,0
97866,0
110642,1
29219,0
50067,1
85457,1
13824,1
97357,1
4292,0
125017,0
27800,0
2482,1
70329,1
11507,0
107498,0
101892,0
106788,1
47550,0
65693,2
81694,1
41891,0
89977,0
23096,1
102750,0
8144,0
1491,0
33568,2
66888,0
82329,0
53741,1
12277,2
73914,0
8829,0
93769,0
9087,2
1487,0
76333,0
26742,0
108472,0
99427,1
88320,0
120533,0
69464,0
27263,1
118752,0
84305,1
7789,0
4595,0
71484,0
9613,1
35246,0
7181,0
86917,1
45801,0
33194,0
39887,0
105855,0
100688,0
19126,0
59510,0
53781,0
17103,0
37428,1
26349,2
72970,0
79921,0
97803,1
12876,0
15613,0
21821,1
80493,1
80325,0
33642,0
123358,0
77211,2
47811,0
115125,0
30088,0
25740,1
20838,0
75862,0
31935,0
8010,0
32112,2
30877,0
41685,1
93354,2
120990,2
123431,0
128268,0
39891,1
122802,0
80865,0
62935,0
75217,0
12077,1
660,0
126745,0
30057,1
99217,0
28191,0
87539,1
13904,1
120292,0
85114,2
97161,1
87880,2
58929,0
51803,0
79151,0
120886,2
1920,0
28425,0
121547,1
61196,0
81243,0
26728,0
48370,0
75370,0
66248,0
32473,0
91131,1
13492,0
70964,0
23788,0
111980,0
26739,0
12072,0
124290,0
45068,0
86858,0
29585,0
85038,0
76628,1
69562,0
105946,1
73277,0
39178,0
117871,1
48247,1
33632,0
114264,0
79110,0
101206,0
24878,0
98290,1
8901,2
68736,0
124619,0
117243,0
96492,0
17106,1
103664,0
71604,0
35726,2
67590,0
40313,1
60264,0
16810,0
45126,2
6956,0
73864,0
48611,1
93560,1
121846,0
101643,1
22234,0
101825,1
41792,0
67605,1
130527,0
39073,0
58086,0
44985,2
14005,1
12118,1
94426,1
15386,0
57742,2
74006,2
67234,0
54420,0
121175,0
59330,0
24753,0
34273,1
23714,0
47569,0
62829,0
24523,0
62039,0
125430,0
82962,0
67356,1
56744,0
58892,1
21641,0
53310,1
21557,0
26032,0
130944,0
31376,0
20825,0
101963,0
97097,0
93021,1
131768,0
117291,0
111226,2
42719,1
102247,0
54350,2
92680,0
88625,0
78138,0
37578,0
104954,0
127257,0
70097,0
104632,1
93228,2
87115,0
14382,0
67388,0
6269,1
52708,0
61872,1
40708,1
13912,1
122593,0
34980,0
70071,0
21679,0
47620,0
87583,0
15943,0
103691,0
20813,0
47016,0
4890,2
81895,0
76901,0
52363,0
48988,1
41089,0
38551,0
73270,0
102613,1
63190,0
74597,0
36765,0
18343,0
68014,1
106012,2
36585,2
70473,1
85367,2
55870,0
62976,0
124397,2
74468,0
45744,0
78470,0
83389,0
84424,1
120061,1
95201,1
15117,0
46868,2
90998,1
52240,0
40631,1
43117,0
33278,0
102448,0
108539,1
44946,1
128375,1
29908,0
32222,0
127391,0
51056,0
27582,0
127864,0
27521,0
18540,0
86430,1
56656,0
5982,0
107054,0
64070,1
23439,1
56022,0
61094,0
69984,2
123005,0
29640,1
29455,0
37532,0
58850,0
70150,0
16705,0
84352,1
125176,0
20720,2
85827,0
2352,0
127412,0
86133,0
80134,0
51581,0
71233,1
64048,0
91642,0
94651,0
22506,2
79577,0
2820,2
12621,0
21376,1
97258,0
3172,2
108702,1
110627,2
22152,2
62716,2
42314,1
2050,0
68811,1
124582,2
75743,1
126770,0
30955,0
85608,0
128994,0
22287,0
65200,1
99543,2
61986,0
86007,1
91544,1
2982,0
7818,0
85829,0
92520,0
31156,0
119532,1
9348,0
60463,0
8784,0
95690,0
57508,1
61161,0
87249,0
119255,0
129474,1
124331,0
107515,0
2990,0
113205,0
65034,1
44851,0
96073,0
103256,0
47988,0
39346,1
42450,0
129825,1
46910,0
76026,0
51854,2
31075,0
94673,1
62821,0
32294,1
119307,0
58550,0
75084,0
111121,0
96298,0
80687,0
2642,0
13690,0
5304,0
16805,2
3747,0
38322,0
105664,0
36079,0
16413,0
28289,0
32878,1
7907,0
47516,0
116930,0
27886,1
36166,0
12384,0
79241,0
84787,0
8230,0
71583,0
47021,0
60916,1
100804,1
58133,0
50889,0
85834,0
118963,0
47386,1
6856,0
84533,0
113813,0
111987,0
63632,0
105083,2
112658,1
114281,0
18387,0
55750,0
125371,1
56480,0
81070,0
103975,0
100345,0
14731,0
11065,0
10081,0
69629,1
84458,0
12553,0
92224,0
84384,1
18862,0
17190,2
30253,0
68878,1
43792,0
19312,0
13547,0
87455,0
115522,0
111117,0
42919,2
92435,1
109980,0
16812,1
101727,0
66660,2
90887,0
55327,0
101067,1
39783,1
84524,1
102730,0
118222,0
98577,0
32786,0
6346,0
50945,0
62412,1
38851,0
89707,0
126808,2
86577,0
43044,0
88309,1
1810,0
69868,0
113100,1
49009,2
97431,0
111473,0
37562,0
17788,1
12641,0
28828,1
10713,0
41922,1
47023,0
83684,0
47840,0
1156,0
66773,1
109521,0
128781,0
120924,0
119822,0
61113,0
50178,0
46933,0
4452,0
116284,0
110768,0
19644,1
39306,0
96247,0
60513,1
5415,0
66066,0
112330,2
53166,2
103646,0
49894,2
1057,1
16328,0
9724,0
833,0
47198,0
50258,0
89684,0
100519,0
2002,0
92090,0
58139,0
49375,1
47793,0
124205,1
124272,0
110538,0
80578,0
89071,0
47464,0
54734,0
8988,0
44492,0
13714,1
25233,0
128924,0
47853,0
16936,2
95059,0
17917,0
21142,0
65992,1
66526,2
12581,0
76469,0
40486,0
121120,1
43961,2
80412,0
8408,0
55214,0
17724,0
26364,0
107679,0
120430,0
76124,0
49729,0
92173,1
111725,0
68469,0
89495,0
120437,0
130163,0
25052,1
46260,0
56917,0
103981,1
92995,1
90311,0
127189,0
127727,0
18448,0
113429,0
78839,0
122244,1
32710,1
129589,0
30070,0
32422,0
106542,0
19130,0
22918,0
38834,1
83130,1
28367,2
104725,0
90393,0
7469,0
19629,0
89838,0
45321,0
38987,1
75864,1
19122,0
35136,1
79394,0
51250,0
43233,0
56967,0
91576,0
104424,2
128202,0
121418,0
90548,1
38784,0
110499,0
77987,0
56675,2
58836,0
9854,2
7357,0
85745,0
34104,0
65222,0
58835,0
67960,2
70954,0
53117,0
127105,0
86479,2
11139,0
53883,0
76325,2
1764,0
126939,0
87288,0
13717,0
50253,0
92859,0
95024,0
25630,0
22925,2
53205,0
29063,0
21900,1
25245,0
105253,0
102651,0
27099,1
98849,1
72035,0
99762,0
32435,2
12948,0
121691,0
84695,1
2953,0
121074,0
19234,0
120536,0
8062,0
41363,0
110307,0
61106,0
65642,0
85372,0
77534,0
60201,1
666,1
49131,0
45876,0
5234,0
128467,0
32030,0
24220,0
104714,0
20831,0
6660,1
83694,0
72815,0
82273,0
70210,0
88186,0
78972,0
101491,0
95951,0
74138,0
69499,1
74189,2
2457,1
89073,0
241,2
1416,0
54649,0
2891,0
114148,0
37972,0
129397,0
40792,0
123742,2
55675,0
123889,0
74372,0
104619,1
109935,0
61496,1
126334,0
110343,0
84876,0
100847,0
68520,1
120356,2
100403,0
19256,1
33646,2
123812,2
77542,0
18678,0
120329,0
80582,2
24606,2
47959,0
45232,1
112341,0
58476,0
81579,1
16209,1
116594,0
128627,2
20935,0
121939,0
32360,0
16249,0
63717,0
58196,1
128045,0
85801,1
31580,1
5739,0
94959,0
82441,0
85819,0
76894,0
101903,1
668,0
125660,0
96826,1
31582,2
10199,0
32022,2
58533,0
78207,0
10445,0
72923,2
21363,0
41297,0
22812,0
95916,0
23797,0
1889,0
84220,0
93353,1
23444,0
13491,0
111533,0
131072,0
122299,0
21549,1
92097,1
119248,0
60976,0
18251,0
10206,0
43657,0
7928,1
119115,1
78571,0
123233,1
64830,0
63539,0
52266,0
128886,0
57466,1
45066,0
95867,0
39522,0
3333,0
117734,1
126359,0
124782,0
3335,1
100294,0
114408,1
62836,0
60760,0
123918,1
65341,0
78402,0
125211,0
16233,0
57612,0
18744,0
116104,0
58279,0
103861,0
38829,0
130716,0
71939,2
84917,0
131364,2
56048,0
37076,2
39443,0
126895,0
109753,0
80539,2
82413,0
86811,0
87889,0
113287,1
109775,2
8720,0
127539,0
16694,0
121527,1
1351,0
78802,0
65421,0
64206,0
56883,0
40406,0
49803,0
105697,0
42282,0
112150,0
79350,1
63256,0
64360,0
53615,0
72912,1
100332,1
106455,0
116826,0
29672,2
53349,1
61941,0
77973,0
94636,1
85910,0
49470,0
128082,0
28055,0
81644,2
73156,0
60354,0
65901,2
109993,0
23717,0
70990,0
85050,0
33991,2
99848,0
16155,2
27762,0
71552,0
2041,0
56154,2
37901,0
104754,1
33375,2
75886,0
120149,1
35070,0
88343,0
83479,0
17666,0
16511,1
8656,1
121308,0
49574,0
42124,0
98755,0
27418,0
128716,2
61964,0
125174,0
74491,1
102224,0
80184,2
37353,2
127235,1
15453,0
115828,1
70996,1
67344,1
124597,2
70609,0
122801,2
3681,0
31522,0
83475,0
19104,0
66353,0
88143,0
75679,2
30631,1
62502,0
1106,0
40359,0
8242,0
77802,0
98200,1
13986,2
57540,0
49294,0
102659,0
31341,1
79978,2
30076,2
85565,0
83362,0
26386,0
92254,0
110171,0
126023,1
80930,0
99657,1
120209,0
118723,1
45139,1
69030,2
45779,0
34357,0
4101,0
49546,2
126098,1
13214,1
51968,0
29071,1
123334,0
61989,0
103144,1
95144,1
55951,0
92642,1
8908,0
70510,1
85053,2
38007,1
56281,0
68215,1
66346,0
130567,0
66991,1
81289,1
110804,0
22515,0
111293,0
53011,0
112567,0
63428,0
81507,1
12699,0
59682,0
79939,0
8849,0
95327,0
20535,0
113974,0
10944,0
84551,0
44586,1
68571,1
20909,0
83623,0
96420,1
2617,0
105498,0
72282,1
90189,1
25326,0
47638,0
56780,0
108477,0
95968,2
113862,0
47806,0
44302,1
85241,0
87186,0
106316,0
27081,0
54234,0
125680,0
60311,2
101486,0
4997,2
29610,0
33334,0
63861,1
108232,2
119408,0
75610,0
100976,0
8273,0
13079,1
83549,0
59262,1
56302,0
62449,0
61230,1
66185,1
4899,0
80193,0
129556,0
47034,1
99153,1
56260,0
44773,0
38012,0
18717,0
49793,0
103958,1
14972,0
81133,1
102620,1
62055,2
10770,1
95624,0
14293,0
105492,0
98068,0
119714,0
39880,0
124825,1
109421,0
50865,0
49732,0
13404,0
124242,1
38877,1
37259,0
57850,0
46548,0
68713,1
119924,0
2484,2
37603,0
82491,0
72546,2
34194,0
48363,0
20557,1
25994,1
52612,0
16134,0
61602,0
28056,2
29926,2
4480,1
10187,0
27899,0
4516,0
89371,0
41830,2
89190,0
75593,0
92417,0
9983,0
56918,1
109742,2
16267,0
91501,2
69554,0
78996,0
79942,1
80161,0
10251,1
43919,0
31347,1
42010,0
80584,0
118028,0
39675,0
117186,1
131537,1
95586,2
47898,0
65403,1
100364,0
91065,0
72462,0
8305,1
109782,0
22880,0
38671,0
35413,0
76113,0
50285,0
52714,0
84420,0
111235,0
59227,0
21211,0
83354,0
81721,1
56907,0
21769,0
96759,0
73852,0
27230,0
120255,0
23635,2
93753,0
131484,1
127183,0
120500,0
13787,2
119838,2
62967,1
37287,0
86383,0
36213,0
43188,0
65718,0
4759,0
3867,0
13236,0
126048,1
10307,2
12964,0
37355,0
76827,0
7111,0
106046,0
61894,0
41789,0
95496,0
38732,0
103467,0
88487,0
111319,0
15178,0
94763,0
106363,1
84845,0
80695,0
48749,0
127060,1
43164,0
12786,0
87096,1
44099,1
93510,0
79205,0
119923,0
92110,2
131736,0
11468,0
93408,1
41576,0
109446,2
129268,0
25458,0
41040,0
9882,1
62393,0
22821,0
25549,0
110124,0
58066,2
103204,0
37077,0
111338,0
70671,0
56066,1
115121,0
91017,1
123599,0
113630,0
92488,0
54288,0
63888,2
47648,1
15759,0
4275,1
129608,0
52511,1
120172,2
122559,2
82834,0
89832,0
111867,0
10316,0
7363,1
93031,0
15119,2
119153,2
109314,1
121319,0
105268,1
124826,0
7037,1
20626,1
21667,0
45670,1
100067,1
98051,0
77238,0
50782,1
1254,2
100867,0
18100,0
73367,0
25727,1
58468,0
70948,1
101926,0
90016,0
63661,0
129525,0
16175,0
4538,0
29168,1
9387,0
97638,0
40500,0
36054,0
35918,0
44513,1
19417,0
44400,0
24817,0
120152,0
38716,0
46648,0
105770,0
112166,0
18541,0
102686,1
66984,0
74986,0
10787,0
127087,2
48878,1
90522,0
38443,2
47076,1
3376,0
86921,0
52381,0
77117,2
119136,0
6000,1
71187,0
14408,0
14058,0
75726,0
30511,0
68905,0
13204,0
4554,0
19483,0
63840,0
77723,0
12451,1
122790,0
113519,0
21745,0
45013,2
39100,0
101286,0
126289,0
27264,0
23606,0
53448,0
16637,0
128823,0
15787,1
117683,0
8856,0
6122,2
77195,0
92406,1
30061,2
107583,1
90938,0
81717,0
86349,2
91872,0
60040,2
29855,0
99232,0
83706,2
106959,1
77132,0
67768,0
22091,0
87611,0
878,1
84838,0
37100,0
41404,1
129743,0
59892,2
4193,0
74065,1
116595,1
21164,1
32568,0
49738,0
71576,0
32308,0
92308,1
15650,2
125918,0
64884,1
59024,1
131893,0
14044,1
127881,1
72410,0
69887,0
87739,1
32458,0
124452,0
123510,0
66599,2
77497,0
55325,0
75938,0
9080,0
58032,2
68686,0
102687,0
12304,0
30495,0
103010,0
20449,0
3310,0
51372,0
1977,0
80312,0
10967,0
83155,1
57595,0
100136,0
19666,2
74202,0
9217,0
117072,1
26994,0
50126,0
42171,1
106325,2
56309,2
41697,1
56105,1
29897,1
131089,0
108022,0
72738,2
81585,2
57079,0
120600,0
110581,2
9826,0
111690,2
44605,0
116711,0
27096,0
22276,1
26535,0
112229,0
131042,0
124197,0
17098,1
101112,1
70242,0
106029,0
28987,0
62965,0
120051,2
101368,0
112203,0
50696,0
68530,1
8979,0
77328,0
129264,0
54989,2
13898,0
83917,0
16501,0
13833,0
11591,0
22532,0
37935,0
126839,0
38887,0
125383,0
74934,0
112838,0
65202,2
13485,1
76961,0
46220,0
7580,1
5971,0
32913,0
103939,0
110094,1
25185,2
123056,1
95065,1
129860,0
110520,0
117118,0
117113,1
97176,0
52224,0
26643,0
20114,0
40959,1
80105,0
119733,0
6437,0
1991,2
76093,0
89922,0
33794,1
62537,1
39669,0
46009,0
4676,1
95975,0
16478,0
77621,1
83798,0
37233,0
37271,0
15881,0
53693,2
13922,1
77260,1
89262,0
92366,0
10536,0
110310,1
105645,1
126983,2
7773,0
114213,0
35620,1
73753,0
71213,0
58311,0
10820,0
127383,0
9075,1
51687,0
5587,0
72853,0
7291,0
92666,1
17566,0
100110,0
129478,0
13441,0
31999,0
97168,1
60896,0
83968,0
76078,1
63707,1
104281,0
1761,1
56350,1
449,0
13733,0
18952,0
46674,0
62003,0
108119,0
42427,0
123902,0
55985,0
118923,0
26264,0
91164,0
20050,1
52424,0
94449,0
84133,1
11790,0
23704,0
1069,0
96457,0
13001,0
85614,2
10569,0
49923,0
43865,2
46502,0
1129,0
51406,0
88160,1
103690,0
10469,0
45129,1
55804,1
76723,1
13666,0
45185,2
24163,1
17360,0
90936,1
7113,0
17523,1
57657,2
46863,0
123144,1
123101,1
23784,0
58432,0
117490,2
40349,0
121239,0
40757,0
24514,0
44406,0
110767,0
88008,0
15957,0
113467,0
13800,0
31189,1
68016,0
83424,0
41986,0
87833,1
9926,0
22927,0
60807,0
46819,0
120777,2
111340,0
317,1
124238,1
118928,1
126856,2
90482,0
5016,0
47087,0
45887,0
119492,0
130596,0
9608,0
8680,1
94976,0
128258,0
66639,0
15602,0
5565,0
7244,0
62008,0
121892,0
73804,0
